product,text
"精华 | Lash Princess 假睫毛效果睫毛膏 | 不含麸质,无刺激性","After using Lights, Camera, Lashes by Tarte for the past year, I got tired of breaking the bank over mascara. My sister suggested Essence Lash Princess False Lash Effect and I IMMEDIATELY fell in love. It provides dramatic length and great volume. I can honestly say I can’t stop looking at my eyelashes in the mirror every single day because of how awesome they look. Also, it is very long wearing. I go from an 8 hour work day right to the gym and sweat like crazy...and this stuff doesn’t budge! I love it!!"
essence | Lash Princess 假睫毛防水睫毛膏 | 无动物实验(1 件装),I have to say this mascara is the bomb. I have spent up to 50.00 a tube just because it's high dollar doesn't mean it the best. If I could give 10 stars for this mascara I would. It's amazing. I have lashes that with out mascara I look like I have none. This mascara gives you amazing length value and separation. My lashes almost look false it's that great. I buy 3 tubes at a time. I'm hooked for life. And I know you will be too.
essence | Lash Princess 假睫毛防水睫毛膏 | 无动物实验(1 件装),"This is the best mascara I’ve ever used. I go through so many different brands looking for the perfect mascara. This mascara adds so much volume and length in just the first application! I use waterproof and it’s very easy to remove with eye makeup remover, but absolutely does not smear when wet! Not to mention the price for this mascara, you couldn’t ask for a better price. Very inexpensive and I’m amazed by the quality. This is my forever Mascara!!"
essence | Lash Princess 假睫毛防水睫毛膏 | 无动物实验(1 件装),"I'm a complete mascara snob using only Lancome for years. This item just started to pop up everywhere I looked. So I broke down and bought it to see what all the noise was about. I have to say I'm impressed. The mascara does elongate your eyelashes quite nicely. The brush is a perfect size with an appropriate handle. The mascara does not clump. I ordered the waterproof, and that feature is exceptional. I'm on board with all the fanfare about this item. Great product with a reasonable price!"
essence | Lash Princess 假睫毛防水睫毛膏 | 无动物实验(1 件装),Hands down the best I ever had be my 7th order so far will buy more and try them all!
essence | Lash Princess 假睫毛防水睫毛膏 | 无动物实验(1 件装),"This is the best mascara I have ever owned and I have had plenty from drugstore brands to designer brands and this is hands down amazing. It delivers on its promise to make your lashes long that it looks like you are wearing false lashes. I tried it as soon as I got it and my lashes look amazing. I got the waterproof version and it lasts all day, no smudges and I removed it with micellar water. I am a customer for life and the price is also amazing. Buy this ladies, you won't regret it."
essence | Lash Princess 假睫毛防水睫毛膏 | 无动物实验(1 件装),"This inexpensive little beauty will give you the absolute biggest bang for your mascara buck that you've ever had! The ""False Lash Effect"" does not disappoint, and this 62 year old woman's tiny, sparse lashes are totally in love! The only thing to possibly complain about is that it's REALLY waterproof, meaning that without a high quality eye makeup remover, it'll last on your lashes for WEEKS! I love this so much that I buy it 5 at a time! It's a great product that this grandma wholeheartedly endorses!"
essence | Lash Princess 假睫毛防水睫毛膏 | 无动物实验(1 件装),"I have purchased other mascaras that do the same as this product. That cost double the price of this one. The price is what makes this awesome. Yes! Yes! It’s waterproof. Went to the beach for several hours. Water, sweat actually head under water swimming. Went home hours later and still had on the mascara."
essence | Lash Princess 假睫毛防水睫毛膏 | 无动物实验(1 件装),"Some people learned how to bake bread or learned a new language during quarantine. I embarked on the brave journey of finding the perfect waterproof mascara. Babes, I tried them ALL. And what I found was more expensive definitely does not mean better. This mascara is the best one I tried, and the cheapest. I have like 7 eyelashes and this stuff makes me look like I have at least 20. My eyes water constantly and this stuff stays on. It will even stay on during a shower. All it takes for removal is some cleaning oil or balm and you’re good to go. Believe the hype on this one!"
essence | Lash Princess 假睫毛防水睫毛膏 | 无动物实验(1 件装),Not only was this mascara insanely affordable but it lived up to all of the customer reviews on Amazon. The wand is thin but applies a nice amount of mascara without any clumping. I purchased the waterproof because I find it to hold the curl better than the regular formula. It did not smudge after a day's wear either. It removes fairly easily with makeup remover or Vaseline and it lengthens my lashes as advertised. This is a fantastic example that quality makeup does not have to cost a fortune.
essence | Lash Princess 假睫毛防水睫毛膏 | 无动物实验(1 件装),"I gave this a 3 star for easy to remove, because it's that good. It's waterproof, which means it's obviously doing it's job if it's a little harder than normal to clean off. You can't just use your regular makeup remover/face wash. I have to use a little bit of baby oil and a cotton ball to help clean it off. It lasts all day and really does help your lashes look longer. I won't purchase any other type of Mascara and I'm a bit of a mascara snob, because I do want longer, fuller looking lashes. Well, this gives you that."
essence | Lash Princess 假睫毛防水睫毛膏 | 无动物实验(1 件装),"I had given up on wearing makara, as I begun to loose my eye lashes when using smudge-proof maskara. After many years of makeup abstinence, I needed to use makeup to go to a wedding. I was happily surprised to find this product lasted me well into the night, but extremely happy to learn that this product and the cleaning products have a new formula. The secret on not loosing eyelashes is in both maskara and cleansers. THANK YOU ESSENCE!"
essence | Lash Princess 假睫毛防水睫毛膏 | 无动物实验(1 件装),"The best mascara I've bought on a long time!! I don't have the longest or fullest of lashes, but this mascara helps my lashes so much! I didn't realize that I bought the waterproof kind, but it's fine. Really great quality and I can't believe the price of it! I definitely recommend this to anyone who has trouble finding a decent mascara to make their lashes look nice. The wand is perfect, not that junky silicone wand that just doesn't work for us thin lash girls. Just buy it!"
essence | Lash Princess 假睫毛防水睫毛膏 | 无动物实验(1 件装),"This might be the worst mascara I’ve ever used. I bought this mascara because I wanted to get the look of falsies without haven't something attached to my eyelid. But Lord have mercy. I have one word for you: clump. This mascara is incredibly thick and goopy, so my eyelashes stuck together like nobody’s business. I looked like I had three enormous eyelashes on my eye. Imagine Cynthia’s hair from Rugrats. My eyelashes looked like her hair. I tried wiping off the excess on the brush onto a paper towel. I tried wiping off excess onto the top of the bottle. It still had insane amounts of mascara on the brush. And then I accidentally blinked. And I got this stuff on my skin. I used the micellar water that removes waterproof makeup and all it did was smear. I rubbed the skin under my eye raw trying to get this off. Just don’t buy it. Don’t waste your time. Don’t waste your money. Just...no."
essence | Lash Princess 假睫毛防水睫毛膏 | 无动物实验(1 件装),"I usually use the regular non waterproof version of this mascara and I love it, it’s volumizing and just very nice. But if I cry with it on which I seem to be quite the cryer it doesn’t hold up. But the waterproof one absolutely saved my makeup on my wedding day, cuz I was a mess. I cried the second I started my walk and when I spoke for my vows. So definitely a great pick for the way it makes the lashes look and not bleeding at all. It didn’t flake and was pretty easy to wash off with some face soap and water. Definitely get it"
essence | Lash Princess 假睫毛防水睫毛膏 | 无动物实验(1 件装),"Bailey said on one of her videos that this was her favorite mascara hands-down. I immediately ordered because I've tried them all. Youngblood, younique, better than sex, they're real, etc. None compare to this mascara! I cannot rave enough and the super low price is an added bonus! I would say the only ""downfall"" that actually doesn't bother me is that I can't figure out how to get the waterproof mascara off my lashes! Easily wipes off your face using lotion but I've had it on my lashes for like 3 days even with taking a shower. Haha. BUY IT!"
essence | Lash Princess 假睫毛防水睫毛膏 | 无动物实验(1 件装),"Not going to lie, I was skeptical of this mascara but I am amazed! I have cried plenty of times with this mascara because I am a sad and angry crier and it doesn't budge. The only way I can really get this off is using my cerave fash wash and the makeup eraser. Highly recommend it to the skeptic!"
essence | Lash Princess 假睫毛防水睫毛膏 | 无动物实验(1 件装),"I am 46 and have tried ALL the hype mascaras. And this is one of the very best, period. For the price, it's unbeatable. The reason I like the waterproof better than the regular is that waterproof holds the curl all day and doesn't smudge. I use jojoba oil to remove, and it comes off easily. Only complaint is that this will last only about a month before going clumpy. But for the price, you can get a new one."
essence | Lash Princess 假睫毛防水睫毛膏 | 无动物实验(1 件装),"This is the BEST mascara you will ever use! It makes your lashes SO long and full without clumping or causing tarantula eyes lol. I would put this up against ANY other mascara! Even the ones that people spend wayyyy too much for. It’s $5 and proves, without a doubt, that expensive isn’t always better! I’d literally give it a 20 out of 10 stars if i could. And this isn’t one of those fake reviews we’re fooled by on here a lot. It’s a REAL review from REAL experience with the product!"
essence | Lash Princess 假睫毛防水睫毛膏 | 无动物实验(1 件装),This mascara hands down is the best mascara I have ever used. The only thing that I have a problem with is that the mascara somehow gets on the outside of the container and I end up getting it all over my hands but that has nothing to do with the product the product is amazing it last very long time it doesn’t come off unless you want it off I found that I use baby oil and it takes it off pretty easy compared to make up remover I would definitely recommend this and I’ve bought this several times.
essence | Lash Princess 假睫毛防水睫毛膏 | 无动物实验(1 件装),"Guys. This mascara is WOW! I was so skeptical buying something based off advertising, but with such a low price, I went for it. I have bought handfuls more of this product and I now give it as gifts! This stuff is phenomenal! Get it!"
essence | Lash Princess 假睫毛防水睫毛膏 | 无动物实验(1 件装),I picked up this mascara (waterproof) on Prime Day not expecting much at this price point. WOW! I have used mascara 4x the cost of this and you could put them head to head any day. I'm not sure I'll ever buy another mascara again! It's easy enough to remove with regular makeup remove. It doesn't flake off during the day. My lashes still feel soft and natural. You can put in 1 quick coat for a more natural look or layer it on for more volume. Usually 2 or 3 coats is all I've done or felt like I needed.
essence | Lash Princess 假睫毛防水睫毛膏 | 无动物实验(1 件装),"I absolutely love this stuff! I’m not a big makeup person but this blew me away. Who need false lashes when you gave this mascara?! I wore it swimming in the ocean in very hot, humid weather with no issues of smudging. My only issue is it is so waterproof, it’s difficult to remove even with double cleansing. I might need to try makeup remover. I’ll absolutely buy this again but probably not waterproof next time."
essence | Lash Princess 假睫毛防水睫毛膏 | 无动物实验(1 件装),So happy I decided to try this mascara... Works great and the price is a bonus... I've used the same Loreal mascara for 15+ yrs and have tried others in between but none impressed me until now... I've already recommended it to my friends...
essence | Lash Princess 假睫毛防水睫毛膏 | 无动物实验(1 件装),"I've used many different brands of mascara. I wear it essentially every day, and I wear a lot of it when I'm dancing. This mascara is indeed waterproof, so it's good when I'm swimming or working up a sweat. It comes off easily with makeup remover, which helps extend the life of my false lashers. It didn't create any additional length or volume in comparison to other brands, but that isn't why I bought it."
essence | Lash Princess 假睫毛防水睫毛膏 | 无动物实验(1 件装),"I questioned how much I would really like this mascara. I have very light colored I would say they are practically non-existent. This mascara definitely gave my lashes a boost and made them noticeably longer and fuller looking (compared to what they are) which is great for me. It’s more than any mascara I’ve had. The other incredible thing about this is that I have NEVER found a truly waterproof mascara. This stays in place through tears, rain, sweat…you name it. That is what I have always wanted. That being said it definitely takes a bit to get off…but I would take the effort to get it off to how much I live this product!"
essence | Lash Princess 假睫毛防水睫毛膏 | 无动物实验(1 件装),"I've never posted a pic, but I'm impressed with this mascara...hence the post. I tried a couple other brands and seemed like they'd be flaking off into my contacts within a half day. This doesn't. Do like that it's water proof, but isn't hard on my lashes when removing it. I use makeup pads and Neutrogena makeup remover. This is two coats and if I add another, it starts to get a bit clumpy. But, all in all I'll keep using it as long as I can."
essence | Lash Princess 假睫毛防水睫毛膏 | 无动物实验(1 件装),"It really does make natural lashes look like falsies and it doesn’t come off easily…. which is good for wearing but not so fun when you are tired and trying to remove it. 😄 Again, that’s not a fault of the product, it is awesome. You just need to find a good remover. I haven’t found any that takes it off easily. And it comes off in clumps that can get into your eyes. With all that said, if you want the look, get it."
essence | Lash Princess 假睫毛防水睫毛膏 | 无动物实验(1 件装),"Y'all. This stuff is great!!! I was out doing water activities for HOURS and this stuff didn't budget once!! Even when completely submerged under water, my lashes stayed looking long! It even made it through an hour long cry session following said water activities (we love exhaustion) and they still looked the same 😌💅 it's easy to remove if you've got a good makeup remover/micellar water!"
essence | Lash Princess 假睫毛防水睫毛膏 | 无动物实验(1 件装),"I was a big fan of Lancome mascara because it was the only waterproof mascara that was actually water and sweat proof. I tried others but always went back to the $30 stuff because it's important to me not to have my mascara running when I was running (see what I did there?). Anyway, I tried this $5 mascara on a whim and I'm blown away. It's as good as Lancome!! Big win for me. It applies well, stays put and comes off when I wash my face."
essence | Lash Princess 假睫毛防水睫毛膏 | 无动物实验(1 件装),Never thought I would say waterproof was too much. But this mascara is like cement. Did get a refund. Will try one that's not waterproof. My makeup remover would not completely remove it nicely. I'd like the brush I liked how it looked I liked how it went on. Just did not like that I could not get it off. I am updating my review and giving this a 5-star the waterproof is hard to get off but I tried the green one it comes off easier not waterproof but I would highly recommend this mascara. I would only get the waterproof if you really need it.
essence | Lash Princess 假睫毛防水睫毛膏 | 无动物实验(1 件装),Read all the reviews and decided to try out this mascara. All the mascaras I’ve tried always give me the raccoon eyes after a few hours due to my oily skin. First time I tried this was during a hot summer day and for a children’s party. No raccoons eye throughout the whole day! Glad I tried this one out. Now a believer in this mascara.
essence | Lash Princess 假睫毛防水睫毛膏 | 无动物实验(1 件装),"I have been looking for a good mascara, so I did what I always do... research. And Essence Lash Princess False Lashes kept coming up on list after list. I was dubious, but I figured what the heck, it's cheap, so no biggie if it's just unsubstantiated hype. It's definitely not just hype, though. This stuff is MAGIC!!!! It's not cakey or clumpy or flakey. My lashes are still really soft and they look SUPER long. I feel like I have YouTube influencer lashes now!"
essence | Lash Princess 假睫毛防水睫毛膏 | 无动物实验(1 件装),"Lash lady said my lashes were too small for a lift or perm, but with this mascara I got the length I was looking for. My lashes usually don’t keep a curl all day, but hasn’t been a problem today. Super happy I purchased it."
essence | Lash Princess 假睫毛防水睫毛膏 | 无动物实验(1 件装),"I found the original version of this mascara through a listicle of best cheap beauty products-I had no complaints about that one except that I prefer waterproof as I’m pretty active and sweat a lot, which doesn’t mix well with eye makeup. It’s honestly so good for being so affordable, it doesn’t clump which is my major issue w a lot of mascaras, and it definitely makes a difference with my lashes (as in, I look like I have some now). Stays put through exercise, rain, exercise in the rain…I’ll be switching to this mascara indefinitely as my primary self improvement tool."
essence | Lash Princess 假睫毛防水睫毛膏 | 无动物实验(1 件装),"Waterproof is an understatement! I rode quads on a mountain in Puerto Rico in a rainstorm and this mascara DID NOT MOVE. The rest of my face melted into my eyes and it was terrible but this mascara.... perfect.... with that being said, you will need a good makeup remover because it's difficult to get off. But I used the elf jelly cleanser and it takes it off well. It kind of leaves a little residue afterwards but you can just wipe away when you finish your skincare."
essence | Lash Princess 假睫毛防水睫毛膏 | 无动物实验(1 件装),"I have tried a lot of mascara, mostly because I need length!!!! This gives me length and makes my lashes appear like they have volume as well. I live in Florida so I will say on really hot days it sheds, but I have yet to find a mascara that give the same results that doesn’t either! I use to use Too Face better than sex and in my opinion this is better and so is the price. We all have our favs but I definitely recommend."
essence | Lash Princess 假睫毛防水睫毛膏 | 无动物实验(1 件装),"I love this mascara!!! I have tried all kinds of high end expensive mascaras and you can never even tell I have any on because of how little my lashes are. I tried getting lash extensions but they weren't for me, too hard to not get them wet and too itchy. This mascara works SO good. I put 2 coats on and it looked almost like I had false lashes on. And the price is SO cheap!!! I will be using this all the time."
essence | Lash Princess 假睫毛防水睫毛膏 | 无动物实验(1 件装),"Takes a little getting used, lasts most of the day, still leaves smudges under my eyes after about 8 hours. The brush is thin and not fluffy like the mascaras I have always used, it would be a nice option if given, I still have black smudging under my eyes after a few hours. I buy waterproof mascara since I use eye cream under my makeup, set my makeup with powder and I still have this issue with all mascaras. I was hoping this one would work for me."
essence | Lash Princess 假睫毛防水睫毛膏 | 无动物实验(1 件装),"I usually get the non-waterprrof one but I needed the waterproof for my wedding. So I'm a crier. I cry when I'm happy, angry, over-joyed, etc. So needless to say I cried so many happy tears that day.  THIS SAVED MY WEDDING PICTURES. Had I not gone with the I would have looked like I had partied too hard before the ceremony.  Also I am allergic to most makeup- even hypoallergenic items. This gave me no issues."
essence | Lash Princess 假睫毛防水睫毛膏 | 无动物实验(1 件装),I wear contacts and have problems with mascara especially if it isn't waterproof. I have to be careful that it doesn't flake or cause any eye irriation and this one is fantastic! It blew me away the first time I put it on and it made me look like I had false lashes on and that was with just one coat. Its super pigmented and goes on so smooth with zero clumps and you can't beat the price. Next time I'm going to order 2 so that I can gift one to my Mom because she loved how it made my lashes look.
essence | Lash Princess 假睫毛防水睫毛膏 | 无动物实验(1 件装),"Wore this to my sons wedding and had no issues with it running when I cried a little. Made my very thin lashes look like they exist. I would not say that they brought 4x the volume to my lashes, but it was the best mascara I have tried in a while. Unfortunately, someone else must have like it also because it disappeared out of my makeup bag so I had to replace it."
essence | Lash Princess 假睫毛防水睫毛膏 | 无动物实验(1 件装),"This is the only mascara I buy anymore! It’s so cheap and it makes my lashes look insane! I already have super long and curled lashes, but I’m a redhead so they’re really light. This mascara lengthens them without making them look clumpy and as someone who has really oily skin and even waterproof mascara comes off under my eyes, this one doesn’t! It’s the only one I buy anymore. Highly recommend!"
essence | Lash Princess 假睫毛防水睫毛膏 | 无动物实验(1 件装),"This is my favorite mascara. Actually, I use the non-waterproof directly on my lashes, and a coat of this (waterproof) on top of that to prevent smudging, as the other does leave raccoon eyes on its own. My method isn't 100%, more like 80%, but the small amount of touch up is worth it because this is the best mascara I've ever worn."
essence | Lash Princess 假睫毛防水睫毛膏 | 无动物实验(1 件装),"Throw your $35 mascara away! This is all you need! I used an eyelash curler, and applied two coats and my lashes were longer and had even more volume. It's not going to give you the look of false lashes, but it WILL make them a lot longer. You will also need to use a makeup remover that is for waterproof mascara. I use Almay brand makeup remover pads. Trust me, this mascara is amazing!"
essence | Lash Princess 假睫毛防水睫毛膏 | 无动物实验(1 件装),This is the best mascara I have ever bought it last all day. It definitely lengthens your lashes and makes them look fuller and the best of all is that it is smudge proof and waterproof.
essence | Lash Princess 假睫毛防水睫毛膏 | 无动物实验(1 件装),"It is hard to believe that this inexpensive mascara does such a great job. It supplies thickness and length and is very easy to apply. But, I have to use eye makeup remover to get it all off, but that's not a problem for I know most women use it. You cannot go wrong with this product."
essence | Lash Princess 假睫毛防水睫毛膏 | 无动物实验(1 件装),"Love this mascara and love the fact that it is waterproof. I use the Essence regular mascara as well, but if I am working out in the heat, the waterproof/sweat proof mascara is my go to mascara. Makes lashes look super lush and long, but it doesn’t wear off or smudge. Great value too!"
essence | Lash Princess 假睫毛防水睫毛膏 | 无动物实验(1 件装),"I've bought high-end mascara, and I've bought drugstore mascara, but I've never bought a better mascara. This stuff is intensely pigmented, quickly & easily adds length and thickness, and dries quickly. My ONLY complaint (and it's really not) is that it can be a chore to get off. That is, however, the flip-side of having a mascara that never smudges or budges.  Love it - will 100% buy again!"
essence | Lash Princess 假睫毛防水睫毛膏 | 无动物实验(1 件装),This mascara is magic. I feel like I should buy 100 of them just in case they stop making it. I have small lashes and this has made a huge difference. It goes on easily and stays on even while swimming. It is a little difficult to remove like all waterproof mascaras. I have been using this as well as Revitalash and I have long lashes now for the first time in my life!
essence | Lash Princess 假睫毛防水睫毛膏 | 无动物实验(1 件装),"I'm not one for writing reviews. However I will for this product. I usually have to wear a very high dollar mascara as my eyes are so so sensitive. I thought for the price why not give it a try and I did! I purchased the waterproof. I now have my new brand of mascara! It lasts, doesn't smudge, and makes my tiny lashes look wonderful!! I'm almost hitting the 60 year's around the moon..so, kudo's to the maker's of this product! I've recommended this highly to friends!"
essence | Lash Princess 假睫毛防水睫毛膏 | 无动物实验(1 件装),"I bought many mascaras and Dior is one of my favorites but pricey. I tried so many and for waterproof mascara, so many clump. Despite saying they don't. I finally found this one and it really makes the lashes look like false eyelashes, no clumping and easy to remove. I love it and will buy again."
essence | Lash Princess 假睫毛防水睫毛膏 | 无动物实验(1 件装),lives up to being waterproof.. does not really add volume but does separate and lengthen the lashes. My eyes are always tearing and this mascara in long wearing.
essence | Lash Princess 假睫毛防水睫毛膏 | 无动物实验(1 件装),"I have tried so many mascaras. The pricey ones, the tried and true drug store ones. All the highest rated ones. But they all disappointed me. Then I saw the reviews and price of this one!! Fullness, very black, length. I use the waterproof type. Definitely recommend!!"
essence | Lash Princess 假睫毛防水睫毛膏 | 无动物实验(1 件装),This wonderful mascara has become the only one I use as it meets all my qualifications beautifully; It adds lashes color-definition & volume while remaining smudgeproof & mostly waterproof. The particular one this company makes that I like has a Black Tube with Blue Writing.
essence | Lash Princess 假睫毛防水睫毛膏 | 无动物实验(1 件装),"It is winter so the real test will be summer heat however I am pleased with this purchase. The tube is so cute, the wand just right, it can be removed easily with face wash tho I do intend to make or buy a conditioning remover soon and the mascara itself does what it says it does and for the price, you cannot go wrong. Try this one."
essence | Lash Princess 假睫毛防水睫毛膏 | 无动物实验(1 件装),This is hands down my favorite mascara. I found it when I read a friends post and someone replied that she really like this brand. So I tried it. I have been buying it ever since & have set up a subscription so I never run out. I highly recommend & there are so many choice for however you like to wear your lashes.
essence | Lash Princess 假睫毛防水睫毛膏 | 无动物实验(1 件装),"After falling in love with the regular mascara, I got the waterproof version because I live in the South where humidity ruins everything. It worked fantastically for everyday wear so I decided to try it out at the beach while playing in the waves for hours. It held up amazingly. After 6 hours of salty waves making both direct and indirect hits to my face, only a few smudges were noticeable and wiped away easily leaving still gorgeous lashes."
essence | Lash Princess 假睫毛防水睫毛膏 | 无动物实验(1 件装),"I LOVE this mascara!! I'm 67, I have tried them all..this is the best at making those lovely long lashes the young girls have today..easy to wash off, unless it's the waterproof version, then get the Neutrogena eye makeup remover n it will come off easily.. this hold up, not cakey, and affordable!! Good stuff grandma..(great for u young girls too)..try it!!"
essence | Lash Princess 假睫毛防水睫毛膏 | 无动物实验(1 件装),"So I wanted to try this since I’ve heard so many great things… I do prefer a rubbery brush, so I’m trying to get used to the bristles🥴. It’s very ‘buildable’ my lashes thin and it makes them look nice and thick, but it does weigh them down (I like them curled up nicely) and I noticed they have fallen a bit more than with my usual stuff! 🤷🏼‍♀️"
essence | Lash Princess 假睫毛防水睫毛膏 | 无动物实验(1 件装),"I hate putting on mascara because I hate something touching my eye so close. But this stuff is worth it, it makes my lashes look so much longer and fuller and it doesn't require multiple applications to get it on thick (so less eye touching). Will only be buying this mascara from now on."
essence | Lash Princess 假睫毛防水睫毛膏 | 无动物实验(1 件装),"This is a great mascara! I already have long lashes so this product helps to make them bolder. The combination of this waterproof mascara, different colors of waterproof eyeliner, and different shades of eye shadows, my blue eyes look like sapphires. I have received many compliments from my co-workers and the owners of the spa that I work at. I have to use a waterproof eye makeup remover to take it all off at the end of the night."
essence | Lash Princess 假睫毛防水睫毛膏 | 无动物实验(1 件装),"This waterproof mascara is exactly that, waterproof! No smudging for two days. If you want something easily removable, don’t buy the waterproof. This mascara has some serious volume control. Easily doubles my lash length! 5 out of 5 ⭐️‘S!!!! Would HIGHLY recommend."
essence | Lash Princess 假睫毛防水睫毛膏 | 无动物实验(1 件装),"This is the BEST mascara ever. Stop reading, and buy many! It's great for lenth and volume, and does it better than any expensive brand I've bought. I read a recommendation for this in a social media group and decided to try it. The first day I wore it, I received two compliments on my lashes! Now I recommend it when someone asks for a great mascara. I bought a tube for my sister too!"
essence | Lash Princess 假睫毛防水睫毛膏 | 无动物实验(1 件装),"I used the non waterproof for everyday, and the waterproof and I think I might cry or something :-). Or be out in the wind, anytime my eyes might water. It's a little harder to get to waterproof one off, but it's doable for sure as most waterproof mascaras are. 100% recommend!"
essence | Lash Princess 假睫毛防水睫毛膏 | 无动物实验(1 件装),My go-to was L’Oréal Voluminous. This creates more volume with a single application. More affordable too. Has a bristle brush not those awful rubbery applicators. Truly waterproof. Easily removable with miscellar water. Will be stocking up on more of these mascaras.
essence | Lash Princess 假睫毛防水睫毛膏 | 无动物实验(1 件装),"I don't know if it's due to my purchasing it online or just a ""not as good"" lot. Unfortunately this crumbles and I find it on my eyelids and under my lower lash line after a few minutes to a half hour after applying, then all day long. I Will be purchasing More because I love this product but unfortunately wont from this same company, sorry."
essence | Lash Princess 假睫毛防水睫毛膏 | 无动物实验(1 件装),"I finally was on my last tube of stocked piled goto. I had literally used Urban Decay Big Fatty over 10 years. I read online lash princess was more like Big Fatty than UD current products. Well I had never used a waterproof, but it stays on just right without coon eyes. My lashes have never looked longer. I am on my second week of use. I have had no breakage."
essence | Lash Princess 假睫毛防水睫毛膏 | 无动物实验(1 件装),I love this waterproof version of the false effect mascara. The green one would give me terrible raccoon eyes and I don’t even live in a humid environment. The only downside is waterproof stuff is hard to get off and I noticed it taking a few lashes with it when removing even as gentle as I could. Great cheap mascara that makes my eyelashes look amazing. A definite staple in my bag now.
essence | Lash Princess 假睫毛防水睫毛膏 | 无动物实验(1 件装),I've tried quite a few different mascaras. This one is actually water proof and looks like I put falsies on. Made it through an entire day at the water park at Great wolf. Still looked amazing at the end of the day. Very easy to get off with a makeup remover cloth.
essence | Lash Princess 假睫毛防水睫毛膏 | 无动物实验(1 件装),"My 3 stars for “easy to remove” is a good thing because this stuff STAYS ON! If you are looking for a truly waterproof mascara, this is it! That being said, there is NO mascara that won’t smudge if your eyelashes are naturally long and skin is oily. I remove this with Almay oily eye makeup remover, then use my face makeup remover, then my facial cleanser!"
essence | Lash Princess 假睫毛防水睫毛膏 | 无动物实验(1 件装),"This is my new favorite mascara!!! It glides on super smooth, zero clumping and literally only takes one stroke to get good coverage plus length! I have seasonal allergies so this time of year my eyes water a lot and I've had no smudging/raccoon eye whatsoever..however, I use coconut oil as a facial moisturizer and didn't have time to let it soak in completely one day and it did smudge a bit that day otherwise make-up remover or rubbing with coconut oil takes it off nicely, but just washing with soap and water won't take it off."
essence | Lash Princess 假睫毛防水睫毛膏 | 无动物实验(1 件装),"Took a shower no more than fifteen minutes and this is how it looked afterwards. Most people apply more mascara than I do, but I think it'll still work. I used a make-up remover/cleanser and it came off easily. Had to lightly kind of rub my eyes because I got shampoo in them. Pair this review with other people's reviews on the mascara overall."
essence | Lash Princess 假睫毛防水睫毛膏 | 无动物实验(1 件装),"let me start by saying it's humid af in Texas and the Saharan dust just rolled in 🙅🏻‍♀️ this is the first mascara I've tried that didn't smudge or flake AT ALL after all day wear and tear. I put it on at 8am and after allergy eye drops, errands, a nap, rubbed eyes, and all...this stuff STILL looks fresh and clean!!"
essence | Lash Princess 假睫毛防水睫毛膏 | 无动物实验(1 件装),"This is the best waterproof mascara I have found! I've used high, mid, and low priced ones. but this is the winner for me! No more racoons eyes! Stayed on all day and only came off with eye makeup remover or oil (I used castor oil). Tried it out on one of the hottest days so far, and did not rub off. Very happy with my purchase and at an excellent price point!"
essence | Lash Princess 假睫毛防水睫毛膏 | 无动物实验(1 件装),"Have an important event coming out and I don’t want to wear false lashes, nor do I want runny mascara.gave this one a try-put while biking (!) in the heat and I was pleased and surprised by the fact that it did not run, schmear or loose effect. Multiple coats give big effect but be careful of clumps. If you choose to layer have a lash comb at hand."
essence | Lash Princess 假睫毛防水睫毛膏 | 无动物实验(1 件装),"I wear high end mascaras and saw the rave reviews this mascara had. I thought I’d try the waterproof mascara since it’s summer and …. I am IN LOVE! Lengthens, lasts all day, gives volume, and wears so nice. I will be buying the none waterproof for sure! I actually might prefer over higher end lines!"
essence | Lash Princess 假睫毛防水睫毛膏 | 无动物实验(1 件装),"This will be the first time I tried this brand of mascara. It was recommended on a video on You Tube. Very happy I ordered it. It is my new favorite and will order again. Just the right amount comes off the brush, no clumping. Very pleased"
Neutrogena 露得清 卸妆湿巾 单支 日常面部湿巾 去除污垢、油脂、化妆品和防水睫毛膏 温和独立包装 100% 植物基纤维 20片,Perfect size for my friend’s Nash Bash goodie bags! They loved them! These work so well & definitely came in handy to remove our makeup after nights out. Great product! The lil size is so cute too!
Neutrogena 露得清 卸妆湿巾 单支 日常面部湿巾 去除污垢、油脂、化妆品和防水睫毛膏 温和独立包装 100% 植物基纤维 20片,"Great first step of a double cleanse. Easily removes makeup (even waterproof mascara) with minimal rubbing. Zero eye irritation as it does not leave an oily film like most others I've tried. I've seen people complaining about wasteful packaging and per-unit price, but it depends on your use case. I only wear makeup maybe once a week, and the wipe multi-packs dry out before I can even use half of them, so this is a much better option for me. They're also great for travel. So glad I found these!"
Neutrogena 露得清 卸妆湿巾 单支 日常面部湿巾 去除污垢、油脂、化妆品和防水睫毛膏 温和独立包装 100% 植物基纤维 20片,"These are a great product in general, but brilliant for traveling. They come individually wrapped in about an inch square package and unfold to approx 10” x 10” (or a tad larger). I have sensitive eyes & these do not hurt or irritate whatsoever, plus they don’t leave a greasy film in my eyes at all. One towelette is enough to remove all my mascara & face make-up as they are not only a generous size, but are also thick & strong too. Finally, they’re gentle on my skin, as well as my eyes, & I have had no sensitivity issues with my face either. A definite A+ for home use as well as for traveling."
